TABLE 9  COMPLETENESS  - INFORMATION ON NOTATION KEYS,,,,Inventory 1990,
CO2,4.D  Wetlands/4.D.2  Land Converted to Wetlands/4(V)  Biomass Burning/Wildfires/Land converted to wetlands,,"Any CO2 emissions from wildfires on non-forest land are likely to be off-set by the subsequent carbon gain from the re-growth of biomass, which is also not accounted for. Alternatively, if the wildfire resulted in land-use change, then any CO2 emissions would be captured by the general carbon stock change calculation that is performed when land is converted to a new land use. 
","Any CO2 emissions from wildfires on non-forest land are likely to be off-set by the subsequent carbon gain from the re-growth of biomass, which is also not accounted for. Alternatively, if the wildfire resulted in land-use change, then any CO2 emissions would be captured by the general carbon stock change calculation that is performed when land is converted to a new land use. 
",
CO2,4.E  Settlements/4(V)  Biomass Burning/Land converted to settlements,,"CO2 emissions from the controlled burning of land converted to this category are captured by the general carbon stock change calculation that is performed when land is converted to a new land use.
","CO2 emissions from the controlled burning of land converted to this category are captured by the general carbon stock change calculation that is performed when land is converted to a new land use.
",
N2O,3.1  Livestock/3.B  Manure Management/3.B.2  N2O and NMVOC Emissions/N2O Emissions per MMS,,,Nitrous oxide emissions from manure from daily spread occur once the stored effluent is spread onto agricultural land and are reported under the Agricultural soils category (Organic nitrogen fertiliser CRF 4.D.1.2).,
N2O,3.D  Agricultural Soils/3.D.1  Direct N2O Emissions From Managed Soils/3.D.1.2  Organic N Fertilizers/3.D.1.2.b  Sewage Sludge Applied to Soils,,5.A.1.a,"DIrect nitrous oxide emissions from sewage sludge are reported under 5.A.1.a in the Waste sector. Sewage sludge activity data are obtained from water treatment industry surveys, and do not disaggregate the amount of sludge used for different purposes. Due to the small amount of emissions coming from sewage sludge, further disaggregation of the activity data is considered resource prohibitive. Sewage sludge is a very small source of nitrogen, contributing 84 tonnes of N annually (Van der Weerden et al 2014). Emissions of N2O are less than 0.002 Gg. ",
N2O,3.E  Prescribed Burning of Savannas/Grassland (specify ecological zone)/Tussock,,"Biomass burning (Table 4(V) of LULUCF), category C. Grassland",Prescribed burning of savanna is reported under the LULUCF sector. See section 6.11.5 of the NIR,
N2O,"1.AA  Fuel Combustion - Sectoral approach/1.A.2  Manufacturing Industries and Construction/1.A.2.a  Iron and Steel
1.AA  Fuel Combustion - Sectoral approach/1.A.2  Manufacturing Industries and Construction/1.A.2.a  Iron and Steel/Liquid Fuels",,Included under 1.A.2.g.viii Other,Disaggregated data does not exist.,
N2O,"1.AA  Fuel Combustion - Sectoral approach/1.A.2  Manufacturing Industries and Construction/1.A.2.a  Iron and Steel
1.AA  Fuel Combustion - Sectoral approach/1.A.2  Manufacturing Industries and Construction/1.A.2.a  Iron and Steel/Solid Fuels",,Included in 2.C.1,All emissions from the use of coal in this category are included in the Industrial Processes sector because the primary purpose of the coal is to produce iron,
N2O,"1.AA  Fuel Combustion - Sectoral approach/1.A.2  Manufacturing Industries and Construction/1.A.2.f  Non-metallic Minerals
1.AA  Fuel Combustion - Sectoral approach/1.A.2  Manufacturing Industries and Construction/1.A.2.f  Non-metallic Minerals/Biomass",,Included in 1.A.2.g.viii Other,Disaggregated data does not exist,
N2O,"1.AA  Fuel Combustion - Sectoral approach/1.A.3  Transport/1.A.3.b  Road Transportation/1.A.3.b.ii  Light duty trucks
1.AA  Fuel Combustion - Sectoral approach/1.A.3  Transport/1.A.3.b  Road Transportation/1.A.3.b.ii  Light duty trucks/Gasoline",,Included in Cars,Disaggregated data does not exist,
N2O,"1.AA  Fuel Combustion - Sectoral approach/1.A.3  Transport/1.A.3.b  Road Transportation/1.A.3.b.ii  Light duty trucks
1.AA  Fuel Combustion - Sectoral approach/1.A.3  Transport/1.A.3.b  Road Transportation/1.A.3.b.ii  Light duty trucks/Liquefied Petroleum Gases (LPG)",,Included in Cars,Disaggregated data does not exist,
N2O,"1.AA  Fuel Combustion - Sectoral approach/1.A.3  Transport/1.A.3.b  Road Transportation/1.A.3.b.ii  Light duty trucks/Diesel Oil
1.AA  Fuel Combustion - Sectoral approach/1.A.3  Transport/1.A.3.b  Road Transportation/1.A.3.b.ii  Light duty trucks",,Included in Cars,Disaggregated data does not exist,
N2O,"1.AA  Fuel Combustion - Sectoral approach/1.A.3  Transport/1.A.3.b  Road Transportation/1.A.3.b.iii  Heavy duty trucks and buses/Diesel Oil
1.AA  Fuel Combustion - Sectoral approach/1.A.3  Transport/1.A.3.b  Road Transportation/1.A.3.b.iii  Heavy duty trucks and buses",,Included in Cars,Disaggregated data does not exist,
N2O,"1.AA  Fuel Combustion - Sectoral approach/1.A.3  Transport/1.A.3.b  Road Transportation/1.A.3.b.iii  Heavy duty trucks and buses/Gasoline
1.AA  Fuel Combustion - Sectoral approach/1.A.3  Transport/1.A.3.b  Road Transportation/1.A.3.b.iii  Heavy duty trucks and buses",,Included in Cars,Disaggregated data does not exist,
N2O,"1.AA  Fuel Combustion - Sectoral approach/1.A.3  Transport/1.A.3.b  Road Transportation/1.A.3.b.iii  Heavy duty trucks and buses/Liquefied Petroleum Gases (LPG)
1.AA  Fuel Combustion - Sectoral approach/1.A.3  Transport/1.A.3.b  Road Transportation/1.A.3.b.iii  Heavy duty trucks and buses",,Included in Cars,Disaggregated data does not exist,
N2O,"1.AA  Fuel Combustion - Sectoral approach/1.A.3  Transport/1.A.3.b  Road Transportation/1.A.3.b.iv  Motorcycles
1.AA  Fuel Combustion - Sectoral approach/1.A.3  Transport/1.A.3.b  Road Transportation/1.A.3.b.iv  Motorcycles/Gasoline",,Included in Cars,Disaggregated data does not exist,
N2O,"1.AA  Fuel Combustion - Sectoral approach/1.A.4  Other Sectors/1.A.4.c  Agriculture/Forestry/Fishing/1.A.4.c.ii  Off-road vehicles and other machinery/Gaseous Fuels
1.AA  Fuel Combustion - Sectoral approach/1.A.4  Other Sectors/1.A.4.c  Agriculture/Forestry/Fishing/1.A.4.c.ii  Off-road vehicles and other machinery",,Included in 1.A.4.c.i,Disaggregated data does not exist,
N2O,"1.AA  Fuel Combustion - Sectoral approach/1.A.4  Other Sectors/1.A.4.c  Agriculture/Forestry/Fishing/1.A.4.c.ii  Off-road vehicles and other machinery/Liquefied Petroleum Gases (LPG)
1.AA  Fuel Combustion - Sectoral approach/1.A.4  Other Sectors/1.A.4.c  Agriculture/Forestry/Fishing/1.A.4.c.ii  Off-road vehicles and other machinery",,Included in 1.A.4.c.i,Disaggregated data does not exist,
N2O,"1.AA  Fuel Combustion - Sectoral approach/1.A.4  Other Sectors/1.A.4.c  Agriculture/Forestry/Fishing/1.A.4.c.iii  Fishing/Gaseous Fuels
1.AA  Fuel Combustion - Sectoral approach/1.A.4  Other Sectors/1.A.4.c  Agriculture/Forestry/Fishing/1.A.4.c.iii  Fishing",,Included in 1.A.4.c.i,Disaggregated data does not exist,
N2O,1.B  Fugitive Emissions from Fuels/1.B.2  Oil and Natural Gas and Other Emissions from Energy Production/1.B.2.c  Venting and Flaring/1.B.2.c.2  Flaring/1.B.2.c.2.i  Oil,,Included in 1.B.2.c.2.iii Combined,"The fields produce both oil and gas and, therefore are reported as combined. Disaggregated data does not exist.",
N2O,1.B  Fugitive Emissions from Fuels/1.B.2  Oil and Natural Gas and Other Emissions from Energy Production/1.B.2.c  Venting and Flaring/1.B.2.c.2  Flaring/1.B.2.c.2.ii  Gas,,Included in 1.B.2.c.2.iii Combined,"The fields produce both oil and gas and, therefore are reported as combined. Disaggregated data does not exist.",
N2O,4(IV)  Indirect N2O Emissions from Managed Soils/Atmospheric Deposition,,"Volatilisation of N (manure, other organic and fertiliser) on pasture range and paddock is reported under Agriculture. This includes all N fertiliser used in New Zealand.
","Volatilisation of N (manure, other organic and fertiliser) on pasture range and paddock is reported under Agriculture. This includes all N fertiliser used in New Zealand.
",
N2O,4.A  Forest Land/4.A.1  Forest Land Remaining Forest Land/4(I)  Direct N2O Emissions from N Inputs to Managed Soils/Inorganic N Fertilizers,,Emissions included under Agriculture,"New Zealand does not disaggregate data on nitrogen fertiliser by land use, therefore all N2O emissions are reported in the Agriculture sector.",
N2O,4.B  Cropland/4.B.1  Cropland Remaining Cropland/4(V)  Biomass Burning/Controlled Burning/Cropland remaining cropland,,Emissions included under Agriculture,Emissions from burning of crop stubble is reported in the Agriculture sector.,
N2O,4.D  Wetlands/4.D.1  Wetlands Remaining Wetlands/4(I)  Direct N2O Emissions from N Inputs to Managed Soils/Inorganic N Fertilizers,,"New Zealand does not disaggregate data on nitrogen fertiliser by land use, therefore all N2O emissions are reported in the Agriculture sector.",,
N2O,4.D  Wetlands/4.D.1  Wetlands Remaining Wetlands/4(I)  Direct N2O Emissions from N Inputs to Managed Soils/Organic N Fertilizers,,"New Zealand does not disaggregate data on nitrogen fertiliser by land use, therefore all N2O emissions are reported in the Agriculture sector.","New Zealand does not disaggregate data on nitrogen fertiliser by land use, therefore all N2O emissions are reported in the Agriculture sector.",
N2O,4.D  Wetlands/4.D.2  Land Converted to Wetlands/4(I)  Direct N2O Emissions from N Inputs to Managed Soils/Inorganic N Fertilizers,,"New Zealand does not disaggregate data on nitrogen fertiliser by land use, therefore all N2O emissions are reported in the Agriculture sector.","New Zealand does not disaggregate data on nitrogen fertiliser by land use, therefore all N2O emissions are reported in the Agriculture sector.",
N2O,4.D  Wetlands/4.D.2  Land Converted to Wetlands/4(I)  Direct N2O Emissions from N Inputs to Managed Soils/Organic N Fertilizers,,"New Zealand does not disaggregate data on nitrogen fertiliser by land use, therefore all N2O emissions are reported in the Agriculture sector.","New Zealand does not disaggregate data on nitrogen fertiliser by land use, therefore all N2O emissions are reported in the Agriculture sector.",
N2O,4.E  Settlements/4.E.1  Settlements Remaining Settlements/4(I)  Direct N2O Emissions from N Inputs to Managed Soils/Inorganic N Fertilizers,,"New Zealand does not disaggregate data on nitrogen fertiliser by land use, therefore all N2O emissions are reported in the Agriculture sector.","New Zealand does not disaggregate data on nitrogen fertiliser by land use, therefore all N2O emissions are reported in the Agriculture sector.",
N2O,4.E  Settlements/4.E.1  Settlements Remaining Settlements/4(I)  Direct N2O Emissions from N Inputs to Managed Soils/Organic N Fertilizers,,"New Zealand does not disaggregate data on nitrogen fertiliser by land use, therefore all N2O emissions are reported in the Agriculture sector.","New Zealand does not disaggregate data on nitrogen fertiliser by land use, therefore all N2O emissions are reported in the Agriculture sector.",
N2O,4.E  Settlements/4.E.2  Land Converted to Settlements/4(I)  Direct N2O Emissions from N Inputs to Managed Soils/Inorganic N Fertilizers,,"New Zealand does not disaggregate data on nitrogen fertiliser by land use, therefore all N2O emissions are reported in the Agriculture sector","New Zealand does not disaggregate data on nitrogen fertiliser by land use, therefore all N2O emissions are reported in the Agriculture sector",
N2O,4.E  Settlements/4.E.2  Land Converted to Settlements/4(I)  Direct N2O Emissions from N Inputs to Managed Soils/Organic N Fertilizers,,"New Zealand does not disaggregate data on nitrogen fertiliser by land use, therefore all N2O emissions are reported in the Agriculture sector","New Zealand does not disaggregate data on nitrogen fertiliser by land use, therefore all N2O emissions are reported in the Agriculture sector",
,,,,,
"(1)   Clearly indicate sources and sinks which are considered in the 2006 IPCC Guidelines but are not considered in the submitted inventory. Explain the reason for not reporting these sources and sinks, in order to avoid arbitrary interpretations.  An entry should be made for each source/sink category for which the notation key ""NE"" (not estimated) is entered in the sectoral tables.",,,,,
(2) Indicate omitted source/sink category ,,,,,
"(3)   Clearly indicate sources and sinks in the submitted inventory that are allocated to a sector other than that indicated by the 2006 IPCC Guidelines. Show the sector indicated in the 2006 IPCC Guidelines and the sector to which the source or sink is allocated in the submitted inventory. Explain the reason for reporting these sources and sinks in a different sector/category. An entry should be made for each source/sink for which the notation key ""IE"" (included elsewhere) is used in the sectoral tables.",,,,,
